tournament,year,date,site,state,place,angler,angler_id,fish,weight_oz,big_bag,big_bass,leader_bonus,fantasy_points
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,1,Ott Defoe,149,20,1018,,40,,355
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,2,Seth Feider,320,20,999,40,,5,335
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,3,Alton Jones,130,20,990,,,,290
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,4,Jordan Lee,288,20,984,,,,285
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,5,Skeet Reese,117,20,933,,,,280
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,6,Edwin Evers,152,20,928,,,5,276
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,7,Takahiro Omori,182,20,912,,,5,272
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,8,Mark Davis,148,20,878,,,,268
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,9,Jared Lintner,170,20,873,,,,264
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,10,Casey Ashley,135,20,865,,,5,265
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,11,Randy Howell,131,20,859,,,,257
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,12,Gerald Swindle,208,20,845,,,,254
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,13,Bobby Lane,167,15,668,,,,251
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,14,Jason Williamson,218,15,658,,,,248
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,15,Boyd Duckett,150,15,657,,,,245
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,16,Jeff Kriet,165,15,654,,,,243
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,17,Randall Tharp,209,15,645,,,,241
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,18,Keith Combs,143,15,645,,,,239
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,19,Hank Cherry,265,15,640,,,,237
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,20,Fred Roumbanis,195,15,640,,,,235
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,21,Matt Lee,274,15,635,,,,233
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,22,Michael Iaconelli,124,15,633,,,,231
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,23,Shane Lineberger,347,15,633,,,,229
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,24,Jonathon VanDam,220,15,632,,,,227
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,25,Cliff Pirch,282,15,630,,,,225
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,26,Brandon Lester,300,15,629,,,,223
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,27,Russ Lane,169,15,628,,,,221
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,28,Justin Lucas,301,15,626,,,,219
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,29,Greg Hackney,122,14,626,,,,217
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,30,Aaron Martens,119,15,626,,,,215
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,31,Adrian Avena,339,14,615,,,,213
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,32,Todd Faircloth,120,14,614,,,,211
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,33,Chad Morgenthaler,289,15,608,,,,209
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,34,Brandon Palaniuk,184,15,600,,,,207
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,35,Brandon Card,256,13,598,,,,205
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,36,Stephen Kennedy,128,15,597,,,,203
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,37,Jason Christie,264,15,596,,,,201
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,38,Chris Zaldain,263,15,596,,,,199
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,39,Stephen Browning,140,15,594,,,,197
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,40,Jacob Powroznik,303,14,586,,,,195
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,41,Shaw E Grigsby,125,15,578,,,,193
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,42,Morizo Shimizu,201,15,577,,,,191
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,43,Andy Montgomery,177,15,569,,,,189
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,44,Matt Herren,159,13,568,,,,187
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,45,Keith Poche,186,14,560,,,,185
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,46,Casey Scanlon,262,13,558,,,,183
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,47,David Mullins,302,12,553,,,,181
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,48,John Murray,179,13,531,,,,179
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,49,Kelly Jordon,129,12,452,,,,177
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,50,Clent Davis,343,10,397,,,,175
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,51,David Williams,326,10,394,,,,173
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,52,Brent Chapman,126,10,391,,,,171
Bassmaster Elite at Mississippi River,2016,September 8-11 2016,Mississippi River,WI,53,Ishama Monroe,224,10,391,,,,169
