tournament,year,date,site,state,place,angler,angler_id,fish,weight_oz,big_bag,big_bass,leader_bonus,fantasy_points
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,1,James Elam,277,15,776,,,10,315
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,2,Chris Lane,168,15,715,40,,10,335
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,3,Jacob Wheeler,315,15,710,,,5,290
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,4,Brent Ehrler,319,15,673,,,5,285
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,5,Jason Christie,264,15,625,,,5,280
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,6,Micah Frazier,321,15,625,,,5,276
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,7,Justin Lucas,301,15,624,,,5,272
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,8,Edwin Evers,152,15,600,,,5,268
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,9,Brandon Palaniuk,184,15,573,,,5,264
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,10,Bradley Roy,306,15,569,,,5,260
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,11,Gerald Spohrer,360,15,565,,,5,257
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,12,Greg Vinson,213,15,543,,,5,254
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,13,Keith Combs,143,14,540,,,5,251
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,14,Chris Zaldain,263,14,539,,,10,248
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,15,Jake Whitaker,377,14,539,,,5,245
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,16,Aaron Martens,119,15,539,,,5,243
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,17,Seth Feider,320,15,538,,,5,241
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,18,Ott Defoe,149,15,538,,,5,239
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,19,Greg Hackney,122,15,534,,,5,237
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,20,Cliff Pace,183,15,533,,,5,235
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,21,Jesse Wiggins,362,15,533,,,5,233
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,22,Randall Tharp,209,15,513,,,5,231
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,23,Roy Hawk,371,12,509,,,5,229
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,24,Jordan Lee,288,14,501,,40,5,267
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,25,Skeet Reese,117,13,501,,,5,225
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,26,Bill Lowen,171,15,495,,,5,223
Toyota Bassmaster Angler of the Year Championship,2018,September 20-23 2018,Chatuge Lake,GA,27,Shin Fukae,309,14,483,,,5,221
