tournament,year,date,site,state,place,angler,angler_id,fish,weight_oz,big_bag,big_bass,leader_bonus,fantasy_points
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,1,Jamie Hartman,356,20,1274,,,5,305
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,2,Chris Zaldain,263,20,1268,,,5,295
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,3,Matt Arey,385,20,1268,,,,300
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,4,Caleb Sumrall,375,20,1242,,,,285
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,5,Matt Herren,159,20,1239,,,,280
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,6,Chad Pipkens,280,20,1226,,,,276
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,7,Lee Livesay,402,20,1163,,,,272
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,8,Hank Cherry,265,20,1155,,,,268
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,9,Brandon Lester,300,20,1152,,,,264
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,10,Kelley Jaye,279,20,1141,40,,5,300
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,11,Seth Feider,320,15,889,,,,257
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,12,Ray Hanselman,395,15,871,,,,254
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,13,Drew Benton,340,15,866,,,,251
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,14,Bill Lowen,171,15,854,,,,248
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,15,Tyler Rivet,406,15,829,,,,245
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,16,Carl Jocumsen,323,15,825,,,,243
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,17,Robbie Latuso,358,15,817,,,,241
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,18,Greg Dipalma,393,15,810,,,,239
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,19,Brock Mosley,348,15,798,,,,237
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,20,Mark Menendez,175,15,780,,,,235
2019 Bassmaster Elite at Lake Guntersville,2019,June 21-24 2019,Lake Guntersville,AL,21,Clent Davis,343,15,779,,,,233
